codigo;filial;rota;m-4;m-3;m-2;m-1;forecast;estoque_in;estoque_livre;compras;transferencias;estoque_total;cmv
710;1013;-;0;0;0;0;0;0;0;0;0;0;0
710;1010;1010;5;29;0;35;22.747.937.066.784;261;261;0;0;261;10.97
710;1009;1009;0;0;0;0;0;0;0;0;0;0;0
710;1006;1006;220;758;549;257;522.995.753.108.153;311;240;0;0;311;10.28
710;1003;1003;0;0;0;0;0;5;0;0;0;5;11.49
710;1002;1002;31;38;6;37;72.586.599.185.829;23;23;0;0;23;10.64
710;1001;1001;0;0;0;0;0;23;0;0;0;23;11.67
742;1009;1009;0;0;0;0;0;0;0;0;0;0;0
742;1003;1003;0;0;0;0;0;0;0;0;0;0;0
744;1036;1036;433;557;366;161;643.067.066.108.339;518;418;0;0;518;7.35
744;1023;1036->1023;0;48;24;12;0;66;66;0;0;66;7.33
744;1010;1010;221;276;197;76;21.031.789.023.521;308;308;0;0;308;7.23
744;1009;1009;0;0;0;0;0;0;0;0;0;0;0
744;1006;1006;258;311;630;55;275.984.207.947.256;609;609;0;0;609;7.78
744;1003;1036->1003;0;0;0;0;0;19;0;0;0;19;7.97
744;1002;1002;8;3;22;18;183.029.668.567.356;17;17;0;0;17;7.56
744;1001;1001;0;0;0;0;0;0;0;0;0;0;0
756;1036;1036;0;0;0;5;0;142;3;0;0;142;17.13
756;1024;1010->1024;0;0;0;0;0;7;7;0;0;7;16.46
756;1023;1036->1023;415;118;553;206;315;660;555;0;0;660;17.13
756;1010;1010;0;0;0;0;0;0;0;0;0;0;0
756;1009;1009;0;0;0;0;0;0;0;0;0;0;0
756;1006;1006;20;70;52;44;22;2;2;0;0;2;17.36
756;1003;1003;0;0;0;0;0;0;0;0;0;0;0
756;1002;1002;0;0;0;0;0;0;0;0;0;0;0
756;1001;1001;0;0;0;0;0;0;0;0;0;0;0
760;1036;1036;479;456;466;465;575.895.862.496.471;633;633;0;0;633;10.57
760;1023;1036->1023;0;12;24;12;0;137;137;0;0;137;11.16
760;1021;1021;0;0;0;0;0;2;2;0;0;2;11.88
760;1013;-;0;0;0;0;0;0;0;0;0;0;0
760;1010;1010;254;268;145;122;204.126.287.422.187;498;498;0;0;498;10.58
760;1009;1009;0;0;0;0;0;0;0;0;0;0;0
760;1006;1006;240;621;302;34;326.752.963.362.853;786;786;0;0;786;10.58
760;1003;1036->1003;0;0;0;0;0;18;0;0;0;18;11.11
760;1002;1002;56;20;0;26;182.904.604.889.803;51;51;0;0;51;10.87
760;1001;1001;0;0;0;0;0;60;60;0;0;60;11.38
779;1036;1036;137;176;185;258;236.932.317.024.988;405;405;0;0;405;14.91
779;1023;1036->1023;0;5;7;29;0;21;21;0;0;21;14.48
779;1021;1021;0;0;0;6;0;0;0;12;0;12;0
779;1010;1010;134;215;158;15;128.852.215.880.426;430;430;0;0;430;14.8
779;1009;1009;0;0;0;0;0;0;0;0;0;0;0
779;1006;1006;97;155;187;23;11.510.150.318.812;285;285;0;0;285;14.76
779;1003;1036->1003;0;0;0;0;0;2;0;0;0;2;14.67
779;1002;1002;20;0;9;0;349.172.425.949.902;28;28;0;0;28;14.64
779;1001;1001;0;0;0;0;0;0;0;0;0;0;0
817;1036;1036;755;105;236;441;218.317.376.315.693;673;658;0;0;673;11.77
817;1023;1036->1023;2012;2006;3024;925;0;2047;1975;1008;0;3055;11.81
817;1021;1021;0;0;9;0;523.772.325.521.693;140;140;0;0;140;10.63
817;1013;-;0;0;0;0;0;0;0;0;0;0;0
817;1010;1010;880;1474;1367;1505;165.477.672.644.589;4749;4721;1680;0;6429;11.66
817;1009;1009;0;0;0;0;0;0;0;0;0;0;0
817;1006;1006;372;648;649;534;9.998.647.082.554;941;941;336;0;1277;11.95
817;1003;1003;0;0;0;0;0;36;0;0;0;36;11.23
817;1002;1002;116;80;89;58;215.422.488.722.632;1634;1631;0;0;1634;11.97
817;1001;1001;0;0;0;0;0;0;0;0;0;0;0
825;1036;1036;64;78;234;26;34.251.560.782.046;378;378;0;0;378;100.76
825;1023;1036->1023;0;156;18;36;0;87;87;0;0;87;95.4
825;1021;1021;0;0;20;88;403.474.998.953.772;5;5;30;0;35;89.07
825;1010;1010;168;394;121;12;929.746.736.719.561;411;411;0;0;411;95.24
825;1009;1009;0;0;0;0;0;0;0;0;0;0;0
825;1006;1006;1019;1292;912;825;944.360.301.922.397;837;637;378;0;1215;96.38
825;1003;1003;0;0;0;0;0;0;0;0;0;0;0
825;1002;1002;4;96;35;100;105.605.195.378.335;72;72;0;0;72;95.8
825;1001;1001;0;0;0;0;0;0;0;0;0;0;0
833;1036;1036;100;75;71;112;18.211.381.827.668;10;10;63;0;73;35.22
833;1023;1036->1023;0;0;0;0;0;21;21;0;0;21;30.74
833;1021;1021;113;86;84;88;917.093.652.561.708;18;18;0;0;18;35.44
833;1013;-;0;0;0;0;0;0;0;0;0;0;0
833;1010;1010;58;63;30;91;492.484.026.848.972;77;77;0;0;77;38.17
833;1009;1009;0;0;0;0;0;0;0;0;0;0;0
833;1006;1006;491;220;290;386;297.032.149.201.446;86;86;0;0;86;35.13
833;1003;1003;0;0;0;0;0;66;0;0;0;66;34.03
833;1002;1002;48;102;75;51;928.142.973.676.909;155;155;0;0;155;34.65
833;1001;1001;0;0;0;0;0;0;0;0;0;0;0
841;1036;1036;1985;1512;1854;936;259.469.090.394.681;2935;2935;0;0;2935;19.67
841;1023;1036->1023;420;949;830;1096;0;1681;1681;0;0;1681;20.23
841;1021;1021;0;0;0;0;6.094.214.174.565;271;271;0;0;271;20.1
841;1013;-;0;0;0;0;0;0;0;0;0;0;0
841;1010;1010;3980;1304;271;645;151.655.509.973.122;4702;4552;336;0;5038;19.55
841;1009;1009;0;0;0;0;0;0;0;0;0;0;0
841;1006;1006;2350;2348;1895;1166;243.307.158.013.863;2809;2805;336;0;3145;19.62
841;1003;1003;0;0;0;0;0;23;0;0;0;23;20.65
841;1002;1002;467;311;125;197;443.740.274.437.686;556;503;0;0;556;19.82
841;1001;1001;0;0;0;0;0;0;0;0;0;0;0
845;1036;1036;46;72;51;38;51;60;53;0;1;61;4129.52
845;1024;1024;37;33;10;30;28;37;29;0;0;37;3485.18
845;1023;1036->1023;0;0;0;0;0;1;0;0;0;1;2950.73
845;1021;1036->1021;0;0;0;0;0;14;0;0;0;14;2971.73
845;1010;1036->1010;0;0;0;0;0;0;0;0;0;0;0
845;1009;1009;0;0;0;0;0;0;0;0;0;0;0
845;1006;1036->1006;16;54;36;10;26;67;61;3;0;70;3681.09
845;1003;1003;0;0;0;0;0;0;0;0;0;0;0
845;1002;1036->1002;0;0;0;0;0;0;0;0;0;0;0
845;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
850;1036;1036;0;0;0;0;223.921.381.916.671;8;8;0;0;8;2.72
850;1023;1036->1023;0;40;0;0;0;0;0;0;0;0;0
850;1021;1021;0;0;0;0;10.944.173.186.886;0;0;0;0;0;0
850;1013;-;0;0;0;0;0;0;0;0;0;0;0
850;1010;1010;0;0;0;0;741.919.503.248.223;3;3;0;0;3;2.64
850;1009;1009;0;0;0;0;0;0;0;0;0;0;0
850;1006;1006;0;0;0;0;578.812.990.777.478;0;0;0;0;0;0
850;1003;1003;0;0;0;0;0;33;0;0;0;33;1.76
850;1002;1002;0;0;6;0;470.090.961.505.612;0;0;0;0;0;0
850;1001;1001;0;0;0;0;0;0;0;0;0;0;0
868;1036;1036;0;0;0;0;77.403.911.515.922;0;0;0;0;0;0
868;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
868;1021;1021;0;0;0;0;127.964.417.179.138;0;0;0;0;0;0
868;1013;-;0;0;0;0;0;0;0;0;0;0;0
868;1010;1010;0;0;0;0;793.653.473.615.727;0;0;0;0;0;0
868;1009;1009;0;0;0;0;0;0;0;0;0;0;0
868;1006;1006;0;0;0;48;946.371.382.471.419;0;0;0;0;0;0
868;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
868;1002;1002;0;0;24;0;1.723.322.673.122;0;0;0;0;0;0
868;1001;1001;0;0;0;0;0;0;0;0;0;0;0
876;1036;1036;1208;666;1901;552;459.705.245.799.378;2836;2532;0;0;2836;4.01
876;1023;1036->1023;1200;1440;1584;1120;0;1928;1928;0;0;1928;4.03
876;1021;1021;2504;1632;2675;1424;192.835.835.132.171;3666;3666;0;0;3666;4.22
876;1013;-;0;0;0;0;0;0;0;0;0;0;0
876;1010;1010;2704;6030;4460;1544;416.494.932.629.772;7454;7454;0;0;7454;3.96
876;1009;1009;0;0;0;0;0;0;0;0;0;0;0
876;1006;1006;6544;6885;5249;3816;498.488.475.874.774;6981;6965;0;0;6981;4.01
876;1003;1003;0;0;0;0;0;141;0;0;0;141;3.94
876;1002;1002;1888;2925;860;744;245.726.330.236.036;3319;3167;0;0;3319;4.03
876;1001;1001;0;0;0;0;0;0;0;0;0;0;0
914;1036;1036;0;0;0;0;118.430.951.741.083;144;144;0;0;144;6.53
914;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
914;1021;1021;0;0;0;0;24.723.037.201.981;72;72;0;0;72;6.23
914;1013;-;0;0;0;0;0;0;0;0;0;0;0
914;1010;1010;0;0;0;0;751.137.942.949.284;44;44;0;0;44;6.65
914;1009;1009;0;0;0;0;0;0;0;0;0;0;0
914;1006;1006;0;0;0;0;749.064.249.241.755;102;102;0;12;114;6.58
914;1003;1003;0;0;0;0;0;12;0;0;0;12;6.71
914;1002;1002;0;0;0;0;216.585.787.230.775;9;0;0;0;9;6.78
914;1001;1001;0;0;0;0;0;72;60;0;0;72;6.34
922;1036;1036;41;29;33;81;123.847.211.398.912;76;73;0;0;76;71.18
922;1023;1036->1023;38;15;48;2;0;69;68;0;0;69;71.91
922;1021;1021;7;6;0;0;12.353.206.122.697;68;68;0;0;68;74.11
922;1013;-;0;0;0;0;0;0;0;0;0;0;0
922;1010;1010;33;143;43;31;106.006.999.206.423;99;99;36;0;135;71.36
922;1009;1009;0;0;0;0;0;0;0;0;0;0;0
922;1006;1006;260;230;113;219;233.810.442.329.828;424;424;0;0;424;71.39
922;1003;1003;0;0;0;0;0;5;0;0;0;5;74.08
922;1002;1002;30;28;25;39;338.509.934.011.568;85;85;0;0;85;73.2
922;1001;1001;0;0;0;0;0;0;0;0;0;0;0
999;1036;1036;0;0;0;0;2;4;0;0;0;4;45.36
999;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
999;1023;1036->1023;0;32;2;61;10;10;9;0;0;10;45.57
999;1021;1021;16;0;3;15;5;4;4;0;0;4;44.46
999;1010;1010;0;0;0;3;4;6;6;0;0;6;45.36
999;1009;1009;0;0;0;0;0;0;0;0;0;0;0
999;1006;1006;27;11;13;23;15;23;0;0;0;23;45.17
999;1003;1003;0;0;0;0;0;0;0;0;0;0;0
999;1002;1002;18;0;0;0;3;7;7;0;0;7;45.58
999;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1058;1036;1036;1080;888;1128;2304;203.475.673.150.429;1488;1296;0;0;1488;1.04
1058;1023;1036->1023;264;372;276;228;0;1872;1872;0;0;1872;1.21
1058;1021;1021;444;780;480;696;630.201.308.077.805;312;312;432;0;744;1.09
1058;1013;-;0;0;0;0;0;0;0;0;0;0;0
1058;1010;1010;3108;2736;372;3096;239.103.626.943.005;8220;8208;0;0;8220;1.04
1058;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1058;1006;1006;4596;4092;5544;2988;347.606.744.245.307;13462;13450;0;0;13462;1.19
1058;1003;1003;0;0;0;0;0;132;0;0;0;132;1.04
1058;1002;1002;1608;168;624;924;915.003.822.305.275;1524;1524;0;0;1524;1.04
1058;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1092;1021;1021;0;0;0;0;0;0;0;0;0;0;0
1092;1010;1010;0;0;0;0;0;0;0;0;0;0;0
1092;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1092;1002;1002;0;0;0;0;0;0;0;0;0;0;0
1093;1021;1021;0;0;0;0;0;0;0;0;0;0;0
1093;1010;1010;0;0;0;0;0;0;0;0;0;0;0
1093;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1093;1002;1002;0;0;0;0;0;0;0;0;0;0;0
1096;1036;1036;6;7;20;17;20;0;0;0;0;0;0
1096;1023;1036->1023;0;0;3;0;1;3;3;0;0;3;307.85
1096;1021;1021;0;0;0;0;0;3;3;0;0;3;308.91
1096;1010;1010;0;1;1;1;1;12;12;0;0;12;307.85
1096;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1096;1006;1006;0;2;0;0;2;2;2;0;0;2;308.02
1096;1003;1003;0;0;0;0;0;1;1;0;0;1;306.58
1096;1002;1002;0;0;0;0;0;0;0;0;0;0;0
1096;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1097;1036;1036;0;1;0;0;0;0;0;0;0;0;0
1097;1021;1021;4;0;1;0;2;0;0;0;0;0;0
1097;1010;1010;5;2;0;0;2;0;0;0;0;0;0
1097;1009;1009;0;0;0;0;0;2;0;0;0;2;570.66
1097;1006;1003->1006;3;0;0;0;1;0;0;0;0;0;0
1097;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1097;1002;1002;0;0;0;0;0;0;0;0;0;0;0
1097;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
1123;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1123;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
1125;1010;1010;0;0;0;0;0;0;0;0;0;0;0
1125;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1125;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1125;1002;1002;0;0;0;0;0;0;0;0;0;0;0
1125;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1230;1036;1036;1;0;0;8;3;15;15;0;0;15;1716.3
1230;1024;1010->1024;0;0;0;0;0;2;2;0;0;2;1665.69
1230;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
1230;1021;1002->1021;0;0;0;0;0;0;0;0;0;0;0
1230;1015;1015;0;0;0;0;0;0;0;0;0;0;0
1230;1010;1010;0;0;0;0;0;0;0;0;0;0;0
1230;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1230;1006;1036->1006;0;0;0;0;0;2;2;0;0;2;1724.07
1230;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1230;1002;1002;0;0;0;0;0;0;0;0;0;0;0
1230;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1262;1036;1036;0;0;0;0;0;1;1;0;0;1;106.5
1262;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
1262;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1262;1002;1002;0;0;0;0;0;0;0;0;0;0;0
1264;1036;1036;0;0;0;0;0;1;0;0;0;1;111.3
1264;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
1264;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1264;1006;1003->1006;2;0;0;0;1;1;1;0;0;1;101.16
1264;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1264;1002;1002;0;0;0;0;0;0;0;0;0;0;0
1264;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
1267;1036;1036;26;38;58;44;64;222;216;0;0;222;322.78
1267;1023;1036->1023;0;0;1;7;0;7;7;0;0;7;324.13
1267;1021;1002->1021;0;0;0;0;1;95;95;0;0;95;319.07
1267;1010;1010;70;8;26;101;15;2;0;0;0;2;321.09
1267;1009;1009;0;0;0;0;0;4;4;0;0;4;322.78
1267;1006;1036->1006;5;8;4;106;4;89;89;0;0;89;321.75
1267;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1267;1002;1002;0;0;0;0;0;97;97;0;0;97;325.9
1267;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
1281;1036;1036;0;0;0;0;0;1;1;0;0;1;228
1281;1010;1010;0;0;0;0;0;0;0;0;0;0;0
1281;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1281;1006;1036->1006;0;0;0;0;2;0;0;0;0;0;0
1281;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1281;1002;1002;0;0;0;0;0;0;0;0;0;0;0
1281;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
1283;1036;1036;0;0;0;0;0;1;1;0;0;1;23.59
1283;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
1285;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1325;1036;1036;54960;71640;75160;48000;19.920.787.503.381;81032;81032;12480;0;93512;0.68
1325;1023;1036->1023;76080;58800;37200;62880;0;59461;54901;24960;0;84421;0.67
1325;1021;1021;13920;0;21600;16560;18.877.434.940.499;11081;10841;24960;0;36041;0.66
1325;1013;-;0;0;0;0;0;0;0;0;0;0;0
1325;1010;1010;267120;305960;153076;289680;270.856.995.550.244;257364;257364;74880;0;332244;0.67
1325;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1325;1006;1006;274560;176484;343928;175680;146.102.423.369.375;290837;290837;37440;0;328277;0.66
1325;1003;1003;0;0;0;0;0;480;480;0;0;480;0.66
1325;1002;1002;51360;40920;63240;54000;463.602.711.060.725;49043;48563;0;0;49043;0.69
1325;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1331;1036;1036;0;50;50;0;33;52;0;0;0;52;4.46
1331;1010;1010;550;1000;1250;650;918;450;450;2400;0;2850;4.41
1331;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1331;1006;1006;250;2500;550;2000;1082;904;904;1600;0;2504;4.43
1331;1002;1002;0;0;150;0;49;100;0;0;0;100;4.21
1331;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1338;1036;1036;60;30;120;0;99;180;0;0;0;180;24.47
1338;1023;1036->1023;0;0;0;210;35;330;0;0;0;330;24.47
1338;1021;1021;30;0;60;0;17;67;67;0;0;67;24.49
1338;1010;1010;0;0;0;0;0;0;0;0;0;0;0
1338;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1338;1006;1036->1006;60;89;210;120;101;300;300;0;0;300;24.47
1338;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
1338;1002;1002;120;0;0;0;16;0;0;0;0;0;0
1338;1001;1036->1001;0;0;0;0;0;30;30;0;0;30;24.57
1342;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1357;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1369;1036;1036;4;26;83;99;79;3;3;124;0;127;96.75
1369;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
1369;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
1369;1021;1021;15;16;29;36;15;3;3;0;0;3;126.76
1369;1010;1010;40;56;6;64;67;53;53;120;0;173;112.81
1369;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1369;1006;1006;125;117;135;145;144;162;162;136;0;298;103.17
1369;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1369;1002;1002;0;353;0;0;2;175;175;12;0;187;134.63
1369;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1375;1036;1015->1002->1036;4;2;3;3;3;3;1;2;0;5;13220.07
1375;1024;1024;0;0;0;0;0;0;0;0;0;0;0
1375;1023;1015->1002->1036->1023;0;0;0;0;0;0;0;0;0;0;0
1375;1021;1015->1021;4;9;9;4;8;5;0;4;0;9;13218.94
1375;1015;1015;0;0;0;0;0;0;0;0;0;0;0
1375;1010;1015->1002->1036->1010;0;0;0;0;0;0;0;0;0;0;0
1375;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1375;1006;1015->1002->1036->1006;13;6;4;8;11;3;0;10;0;13;13212.54
1375;1003;-;0;0;0;0;0;0;0;0;0;0;0
1375;1002;1015->1002;0;0;0;0;0;0;0;0;0;0;0
1375;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
1377;1002;1002;0;0;0;0;0;0;0;0;0;0;0
1377;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1384;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1384;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
1385;1036;1036;343;35;230;368;0;1215;0;0;0;1215;5.46
1385;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
1385;1021;1021;0;0;0;0;0;0;0;0;0;0;0
1385;1010;1010;387;15;291;180;0;910;0;0;0;910;5.46
1385;1006;1006;440;85;225;114;0;2182;2166;0;0;2182;5.45
1385;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1385;1002;1002;0;0;0;40;0;0;0;0;0;0;0
1385;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1393;1036;1036;51;20;17;9;19;85;85;0;0;85;3872.23
1393;1024;1024;0;0;0;0;0;0;0;0;0;0;0
1393;1023;1023;0;0;0;0;0;0;0;0;0;0;0
1393;1021;1021;13;11;28;25;12;56;55;0;0;56;4088.05
1393;1010;1010;0;0;0;0;0;0;0;0;0;0;0
1393;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1393;1006;1006;35;34;51;27;24;100;95;0;0;100;3885.53
1393;1002;1002;0;0;0;0;0;0;0;0;0;0;0
1393;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1418;1036;1036;270;267;223;181;284;330;0;26;0;356;122.97
1418;1024;1024;0;0;0;0;0;0;0;0;0;0;0
1418;1023;1036->1023;0;0;0;0;0;0;0;0;13;13;0
1418;1021;1021;0;9;14;130;4;29;29;0;200;229;122.97
1418;1010;1010;0;0;0;0;0;0;0;0;0;0;0
1418;1009;1009;0;0;0;0;0;1;1;0;0;1;122.97
1418;1006;1003->1006;453;600;522;413;495;316;175;0;0;316;122.97
1418;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1418;1002;1002;0;0;0;0;0;0;0;0;0;0;0
1418;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
1420;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1421;1036;1036;0;0;0;0;0;8;8;0;0;8;1265.94
1421;1024;1036->1024;0;0;0;0;0;0;0;0;0;0;0
1421;1023;1036->1023;2;2;0;0;1;6;6;0;0;6;1258.9
1421;1021;1036->1021;0;0;0;0;0;0;0;0;0;0;0
1421;1015;1015;0;0;0;0;0;0;0;0;0;0;0
1421;1010;1036->1010;0;0;0;0;0;0;0;0;0;0;0
1421;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1421;1006;1036->1006;0;0;0;0;0;0;0;0;0;0;0
1421;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1421;1002;1036->1002;0;0;0;0;0;0;0;0;0;0;0
1421;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
1423;1036;1036;0;0;0;0;0;0;0;0;0;0;0
1423;1024;1036->1024;0;0;0;0;0;1;1;0;0;1;2589.2
1423;1023;1036->1023;0;0;0;0;0;2;2;0;0;2;2714.57
1423;1021;1036->1021;0;0;0;0;0;0;0;0;0;0;0
1423;1015;1015;0;0;0;0;0;0;0;0;0;0;0
1423;1010;1036->1010;0;0;0;0;0;0;0;0;0;0;0
1423;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1423;1006;1036->1006;0;0;0;0;0;0;0;0;0;0;0
1423;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1423;1002;1036->1002;0;0;0;0;0;0;0;0;0;0;0
1423;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
1469;1036;1036;0;0;0;0;0;2;2;0;0;2;54.5
1469;1021;1002->1021;0;10;20;0;10;20;20;0;0;20;59.67
1469;1010;1010;0;0;0;0;0;0;0;0;0;0;0
1469;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1469;1006;1006;0;0;0;0;0;40;40;0;0;40;51.78
1469;1002;1002;0;5;0;10;2;10;10;0;0;10;59.67
1469;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1472;1036;1036;82;36;48;43;75;1504;1501;0;0;1504;49
1472;1024;1024;0;0;0;0;0;0;0;0;0;0;0
1472;1023;1036->1023;6;3;1;12;2;18;18;0;0;18;49.56
1472;1021;1021;19;18;23;15;19;83;27;0;0;83;49.4
1472;1010;1010;29;6;14;16;13;246;246;0;0;246;48.95
1472;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1472;1006;1036->1006;37;27;14;53;23;30;30;0;312;342;49.21
1472;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
1472;1002;1002;69;25;47;18;28;619;619;0;0;619;48.9
1472;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
1490;1036;1036;0;1;53;7;35;0;0;0;0;0;0
1490;1023;1036->1023;0;0;0;1;1;2;2;0;0;2;91.06
1490;1021;1002->1021;0;0;1;0;1;1;1;0;0;1;91.06
1490;1010;1010;0;0;0;0;2;0;0;0;0;0;0
1490;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1490;1006;1006;0;0;3;3;1;2;2;0;0;2;91.06
1490;1002;1002;0;30;10;12;7;1;1;0;0;1;87.39
1490;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1493;1036;1036;0;43;0;24;5;0;0;0;16;16;0
1493;1021;1021;15;0;0;0;3;10;10;0;0;10;123.39
1493;1010;1010;0;0;0;4;0;0;0;0;0;0;0
1493;1009;1009;0;0;0;0;0;4;3;0;0;4;128.04
1493;1006;1003->1006;0;4;0;0;1;8;8;0;0;8;121.99
1493;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1493;1002;1002;0;0;0;0;0;0;0;0;0;0;0
1493;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
1509;1036;1015->1002->1036;2;0;0;0;1;2;2;0;0;2;367.39
1509;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1510;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1510;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1530;1036;1036;0;0;0;0;0;0;0;0;0;0;0
1530;1024;1024;0;0;0;0;0;0;0;0;0;0;0
1530;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
1530;1021;1021;0;0;0;0;0;0;0;0;0;0;0
1530;1015;1015;0;0;0;0;0;0;0;0;0;0;0
1530;1010;1010;0;0;0;0;0;0;0;0;0;0;0
1530;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1530;1006;1003->1006;0;0;0;0;0;0;0;0;0;0;0
1530;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1530;1002;1002;0;0;0;0;0;0;0;0;0;0;0
1530;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
1533;1036;1036;1;0;0;4;2;15;14;0;0;15;596.58
1533;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
1533;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
1533;1021;1002->1021;0;8;6;12;0;0;0;0;0;0;0
1533;1015;1015;0;0;0;0;0;0;0;0;0;0;0
1533;1013;-;0;0;0;0;0;0;0;0;0;0;0
1533;1010;1010;0;1;0;0;1;0;0;0;0;0;0
1533;1009;1009;0;0;0;0;0;0;0;0;0;0;0
1533;1006;1006;0;0;0;0;0;0;0;0;0;0;0
1533;1003;1003;0;0;0;0;0;0;0;0;0;0;0
1533;1002;1002;0;0;0;0;0;0;0;0;3;3;0
1533;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1546;1036;1036;0;0;109;0;44;178;178;0;0;178;41.96
1546;1024;1024;0;0;0;0;0;2;2;0;0;2;39.45
1546;1010;1010;0;0;0;0;0;0;0;0;0;0;0
1546;1006;1006;0;30;250;0;22;0;0;0;22;22;0
1546;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
1546;1001;1001;0;0;0;0;0;0;0;0;0;0;0
1550;1036;1036;0;0;64;0;0;1;1;0;0;1;22.5
1550;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
1550;1023;1036->1023;0;119;18;18;0;0;0;0;0;0;0
1550;1021;1002->1021;0;0;0;0;0;0;0;0;0;0;0
